"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)"
"0.17175","0.004196","","0.00215719"
"0.172","0.004196","3.001","0.002160338"
"0.17225","0.0042165","","0.002163501"
"0.1725","0.004237","","0.00216668"
"0.17275","0.0042575","","0.002169874"
"0.173","0.004278","3.001","0.002173084"
"0.17325","0.0042575","","0.002176279"
"0.1735","0.004237","","0.002179459"
"0.17375","0.0042165","","0.002182623"
"0.174","0.004196","3.002","0.002185773"
"0.17425","0.004196","","0.002188922"
"0.1745","0.004196","","0.002192071"
"0.17475","0.004196","","0.00219522"
"0.175","0.004196","3.002","0.002198369"
"0.17525","0.004196","","0.002201518"
"0.1755","0.004196","","0.002204667"
"0.17575","0.004196","","0.002207816"
"0.176","0.004196","3.002","0.002210965"
"0.17625","0.0042165","","0.00221413"
"0.1765","0.004237","","0.00221731"
"0.17675","0.0042575","","0.002220505"
"0.177","0.004278","3.002","0.002223716"
"0.17725","0.004278","","0.002226926"
"0.1775","0.004278","","0.002230137"
"0.17775","0.004278","","0.002233347"
"0.178","0.004278","3.002","0.002236558"
"0.17825","0.004278","","0.002239769"
"0.1785","0.004278","","0.002242979"
"0.17875","0.004278","","0.00224619"
"0.179","0.004278","3.002","0.002249401"
"0.17925","0.0042575","","0.002252596"
"0.1795","0.004237","","0.002255776"
"0.17975","0.0042165","","0.00225894"
"0.18","0.004196","3.002","0.002262089"
"0.18025","0.0042165","","0.002265254"
"0.1805","0.004237","","0.002268434"
"0.18075","0.0042575","","0.002271629"
"0.181","0.004278","3.002","0.00227484"
"0.18125","0.0042575","","0.002278035"
"0.1815","0.004237","","0.002281215"
"0.18175","0.0042165","","0.002284379"
"0.182","0.004196","3.002","0.002287528"
"0.18225","0.004196","","0.002290677"
"0.1825","0.004196","","0.002293827"
"0.18275","0.004196","","0.002296976"
"0.183","0.004196","3.002","0.002300125"
"0.18325","0.0042165","","0.002303289"
"0.1835","0.004237","","0.002306469"
"0.18375","0.0042575","","0.002309664"
"0.184","0.004278","3.002","0.002312875"
"0.18425","0.004278","","0.002316086"
"0.1845","0.004278","","0.002319296"
"0.18475","0.004278","","0.002322507"
"0.185","0.004278","3.002","0.002325718"
"0.18525","0.004278","","0.002328929"
"0.1855","0.004278","","0.002332141"
"0.18575","0.004278","","0.002335353"
"0.186","0.004278","3.003","0.002338564"
"0.18625","0.004278","","0.002341775"
"0.1865","0.004278","","0.002344986"
"0.18675","0.004278","","0.002348196"
"0.187","0.004278","3.002","0.002351407"
"0.18725","0.004278","","0.002354618"
"0.1875","0.004278","","0.002357828"
"0.18775","0.004278","","0.002361039"
"0.188","0.004278","3.002","0.002364249"
"0.18825","0.0042575","","0.002367445"
"0.1885","0.004237","","0.002370625"
"0.18875","0.0042165","","0.002373789"
"0.189","0.004196","3.002","0.002376938"
"0.18925","0.004196","","0.002380087"
"0.1895","0.004196","","0.002383236"
"0.18975","0.004196","","0.002386385"
"0.19","0.004196","3.002","0.002389535"
"0.19025","0.004196","","0.002392684"
"0.1905","0.004196","","0.002395833"
"0.19075","0.004196","","0.002398982"
"0.191","0.004196","3.002","0.002402131"
"0.19125","0.0042165","","0.002405295"
"0.1915","0.004237","","0.002408475"
"0.19175","0.0042575","","0.002411671"
"0.192","0.004278","3.002","0.002414881"
"0.19225","0.0042575","","0.002418076"
"0.1925","0.004237","","0.002421256"
"0.19275","0.0042165","","0.002424421"
"0.193","0.004196","3.002","0.00242757"
"0.19325","0.0042165","","0.002430734"
"0.1935","0.004237","","0.002433914"
"0.19375","0.0042575","","0.002437109"
"0.194","0.004278","3.002","0.00244032"
"0.19425","0.004278","","0.002443531"
"0.1945","0.004278","","0.002446741"
"0.19475","0.004278","","0.002449952"
"0.195","0.004278","3.002","0.002453163"
"0.19525","0.004278","","0.002456373"
"0.1955","0.004278","","0.002459584"
"0.19575","0.004278","","0.002462795"
"0.196","0.004278","3.002","0.002466005"
"0.19625","0.004278","","0.002469216"
"0.1965","0.004278","","0.002472427"
"0.19675","0.004278","","0.002475637"
"0.197","0.004278","3.002","0.002478848"
"0.19725","0.0042575","","0.002482043"
"0.1975","0.004237","","0.002485223"
"0.19775","0.0042165","","0.002488387"
"0.198","0.004196","3.002","0.002491537"
"0.19825","0.0042165","","0.002494701"
"0.1985","0.004237","","0.002497881"
"0.19875","0.0042575","","0.002501076"
"0.199","0.004278","3.002","0.002504287"
"0.19925","0.004278","","0.002507497"
"0.1995","0.004278","","0.002510708"
"0.19975","0.004278","","0.002513919"
"0.2","0.004278","3.002","0.002517129"
"0.20025","0.0042575","","0.002520326"
"0.2005","0.004237","","0.002523507"
"0.20075","0.0042165","","0.002526672"
"0.201","0.004196","3.003","0.002529822"
"0.20125","0.0042165","","0.002532986"
"0.2015","0.004237","","0.002536164"
"0.20175","0.0042575","","0.002539359"
"0.202","0.004278","3.001","0.002542568"
"0.20225","0.004278","","0.002545779"
"0.2025","0.004278","","0.00254899"
"0.20275","0.004278","","0.0025522"
"0.203","0.004278","3.002","0.002555411"
"0.20325","0.004278","","0.002558621"
"0.2035","0.004278","","0.002561832"
"0.20375","0.004278","","0.002565043"
"0.204","0.004278","3.002","0.002568253"
"0.20425","0.0042575","","0.002571449"
"0.2045","0.004237","","0.002574628"
"0.20475","0.0042165","","0.002577793"
"0.205","0.004196","3.002","0.002580942"
"0.20525","0.004196","","0.002584091"
"0.2055","0.004196","","0.00258724"
"0.20575","0.004196","","0.002590389"
"0.206","0.004196","3.002","0.002593538"
"0.20625","0.0042165","","0.002596702"
"0.2065","0.004237","","0.002599881"
"0.20675","0.0042575","","0.002603075"
"0.207","0.004278","3.001","0.002606284"
"0.20725","0.0042575","","0.00260948"
"0.2075","0.004237","","0.00261266"
"0.20775","0.0042165","","0.002615824"
"0.208","0.004196","3.002","0.002618973"
"0.20825","0.004196","","0.002622122"
"0.2085","0.004196","","0.002625271"
"0.20875","0.004196","","0.00262842"
"0.209","0.004196","3.002","0.00263157"
"0.20925","0.0042165","","0.002634734"
"0.2095","0.004237","","0.002637914"
"0.20975","0.0042575","","0.002641109"
"0.21","0.004278","3.002","0.00264432"
"0.21025","0.0042575","","0.002647515"
"0.2105","0.004237","","0.002650695"
"0.21075","0.0042165","","0.002653859"
"0.211","0.004196","3.002","0.002657008"
"0.21125","0.0042165","","0.002660172"
"0.2115","0.004237","","0.002663351"
"0.21175","0.0042575","","0.002666545"
"0.212","0.004278","3.001","0.002669754"
"0.21225","0.0042575","","0.00267295"
"0.2125","0.004237","","0.00267613"
"0.21275","0.0042165","","0.002679294"
"0.213","0.004196","3.002","0.002682443"
"0.21325","0.0042165","","0.002685608"
"0.2135","0.004237","","0.002688788"
"0.21375","0.0042575","","0.002691983"
"0.214","0.004278","3.002","0.002695193"
"0.21425","0.004278","","0.002698404"
"0.2145","0.004278","","0.002701615"
"0.21475","0.004278","","0.002704825"
"0.215","0.004278","3.002","0.002708036"
"0.21525","0.004278","","0.002711247"
"0.2155","0.004278","","0.002714457"
"0.21575","0.004278","","0.002717668"
"0.216","0.004278","3.002","0.002720879"
"0.21625","0.0042575","","0.002724074"
"0.2165","0.004237","","0.002727254"
"0.21675","0.0042165","","0.002730418"
"0.217","0.004196","3.002","0.002733567"
"0.21725","0.004196","","0.002736716"
"0.2175","0.004196","","0.002739865"
"0.21775","0.004196","","0.002743015"
"0.218","0.004196","3.002","0.002746164"
"0.21825","0.0042165","","0.002749327"
"0.2185","0.004237","","0.002752506"
"0.21875","0.0042575","","0.0027557"
"0.219","0.004278","3.001","0.00275891"
"0.21925","0.0042575","","0.002762105"
"0.2195","0.004237","","0.002765285"
"0.21975","0.0042165","","0.002768449"
"0.22","0.004196","3.002","0.002771598"
"0.22025","0.004196","","0.002774747"
"0.2205","0.004196","","0.002777897"
"0.22075","0.004196","","0.002781046"
"0.221","0.004196","3.002","0.002784195"
"0.22125","0.0042165","","0.002787359"
"0.2215","0.004237","","0.002790539"
"0.22175","0.0042575","","0.002793734"
"0.222","0.004278","3.002","0.002796945"
"0.22225","0.0042575","","0.00280014"
"0.2225","0.004237","","0.00280332"
"0.22275","0.0042165","","0.002806485"
"0.223","0.004196","3.002","0.002809634"
"0.22325","0.0042165","","0.002812798"
"0.2235","0.004237","","0.002815978"
"0.22375","0.0042575","","0.002819173"
"0.224","0.004278","3.002","0.002822384"
"0.22425","0.004278","","0.002825595"
"0.2245","0.004278","","0.002828805"
"0.22475","0.004278","","0.002832016"
"0.225","0.004278","3.002","0.002835226"
"0.22525","0.0042575","","0.002838422"
"0.2255","0.004237","","0.002841602"
"0.22575","0.0042165","","0.002844766"
"0.226","0.004196","3.002","0.002847915"
"0.22625","0.0042165","","0.00285108"
"0.2265","0.004237","","0.00285426"
"0.22675","0.0042575","","0.002857455"
"0.227","0.004278","3.002","0.002860665"
"0.22725","0.00423725","","0.002863845"
"0.2275","0.0041965","","0.002866995"
"0.22775","0.00415575","","0.002870114"
"0.228","0.004115","3.002","0.002873202"
"0.22825","0.004115","","0.00287629"
"0.2285","0.004115","","0.002879379"
"0.22875","0.004115","","0.002882467"
"0.229","0.004115","3.002","0.002885555"
"0.22925","0.00413525","","0.002888659"
"0.2295","0.0041555","","0.002891778"
"0.22975","0.00417575","","0.002894911"
"0.23","0.004196","3.002","0.002898061"
"0.23025","0.004196","","0.00290121"
"0.2305","0.004196","","0.002904359"
"0.23075","0.004196","","0.002907508"
"0.231","0.004196","3.002","0.002910657"
"0.23125","0.004237","","0.002913836"
"0.2315","0.004278","","0.002917045"
"0.23175","0.004319","","0.002920286"
"0.232","0.00436","3.001","0.002923557"
"0.23225","0.0043395","","0.002926812"
"0.2325","0.004319","","0.002930053"
"0.23275","0.0042985","","0.002933278"
"0.233","0.004278","3.001","0.002936487"
"0.23325","0.004278","","0.002939698"
"0.2335","0.004278","","0.002942909"
"0.23375","0.004278","","0.002946119"
"0.234","0.004278","3.002","0.00294933"
"0.23425","0.0042985","","0.002952556"
"0.2345","0.004319","","0.002955797"
"0.23475","0.0043395","","0.002959054"
"0.235","0.00436","3.002","0.002962326"
"0.23525","0.00429875","","0.002965553"
"0.2355","0.0042375","","0.002968733"
"0.23575","0.00417625","","0.002971867"
"0.236","0.004115","3.002","0.002974955"
"0.23625","0.00417625","","0.00297809"
"0.2365","0.0042375","","0.00298127"
"0.23675","0.00429875","","0.002984496"
"0.237","0.00436","3.002","0.002987768"
"0.23725","0.004319","","0.00299101"
"0.2375","0.004278","","0.00299422"
"0.23775","0.004237","","0.0029974"
"0.238","0.004196","3.002","0.003000549"
"0.23825","0.0042165","","0.003003714"
"0.2385","0.004237","","0.003006894"
"0.23875","0.0042575","","0.003010089"
"0.239","0.004278","3.002","0.0030133"
"0.23925","0.0042575","","0.003016495"
"0.2395","0.004237","","0.003019675"
"0.23975","0.0042165","","0.003022839"
"0.24","0.004196","3.002","0.003025988"
"0.24025","0.004196","","0.003029137"
"0.2405","0.004196","","0.003032286"
"0.24075","0.004196","","0.003035436"
"0.241","0.004196","3.002","0.003038585"
"0.24125","0.004196","","0.003041733"
"0.2415","0.004196","","0.003044881"
"0.24175","0.004196","","0.003048029"
"0.242","0.004196","3.001","0.003051177"
"0.24225","0.0042165","","0.003054341"
"0.2425","0.004237","","0.003057521"
"0.24275","0.0042575","","0.003060716"
"0.243","0.004278","3.002","0.003063927"
"0.24325","0.004278","","0.003067138"
"0.2435","0.004278","","0.003070348"
"0.24375","0.004278","","0.003073559"
"0.244","0.004278","3.002","0.00307677"
"0.24425","0.0042575","","0.003079965"
"0.2445","0.004237","","0.003083145"
"0.24475","0.0042165","","0.003086309"
"0.245","0.004196","3.002","0.003089458"
"0.24525","0.0042165","","0.003092622"
"0.2455","0.004237","","0.003095801"
"0.24575","0.0042575","","0.003098995"
"0.246","0.004278","3.001","0.003102204"
"0.24625","0.0042985","","0.00310543"
"0.2465","0.004319","","0.003108672"
"0.24675","0.0043395","","0.003111929"
"0.247","0.00436","3.002","0.003115201"
"0.24725","0.0043395","","0.003118458"
"0.2475","0.004319","","0.003121699"
"0.24775","0.0042985","","0.003124925"
"0.248","0.004278","3.002","0.003128136"
"0.24825","0.0042575","","0.00313133"
"0.2485","0.004237","","0.003134509"
"0.24875","0.0042165","","0.003137672"
"0.249","0.004196","3.001","0.00314082"
"0.24925","0.004237","","0.003144"
"0.2495","0.004278","","0.003147211"
"0.24975","0.004319","","0.003150452"
"0.25","0.00436","3.002","0.003153724"
"0.25025","0.004319","","0.003156966"
"0.2505","0.004278","","0.003160176"
"0.25075","0.004237","","0.003163356"
"0.251","0.004196","3.002","0.003166505"
"0.25125","0.0042165","","0.00316967"
"0.2515","0.004237","","0.00317285"
"0.25175","0.0042575","","0.003176045"
"0.252","0.004278","3.002","0.003179255"
"0.25225","0.0042575","","0.003182451"
"0.2525","0.004237","","0.003185631"
"0.25275","0.0042165","","0.003188795"
"0.253","0.004196","3.002","0.003191944"
"0.25325","0.004196","","0.003195092"
"0.2535","0.004196","","0.00319824"
"0.25375","0.004196","","0.003201388"
"0.254","0.004196","3.001","0.003204536"
"0.25425","0.0042165","","0.0032077"
"0.2545","0.004237","","0.003210879"
"0.25475","0.0042575","","0.003214073"
"0.255","0.004278","3.001","0.003217282"
"0.25525","0.004278","","0.003220492"
"0.2555","0.004278","","0.003223701"
"0.25575","0.004278","","0.003226911"
"0.256","0.004278","3.001","0.003230121"
"0.25625","0.004278","","0.003233331"
"0.2565","0.004278","","0.003236542"
"0.25675","0.004278","","0.003239753"
"0.257","0.004278","3.002","0.003242963"
"0.25725","0.004278","","0.003246174"
"0.2575","0.004278","","0.003249384"
"0.25775","0.004278","","0.003252595"
"0.258","0.004278","3.002","0.003255806"
"0.25825","0.0042985","","0.003259032"
"0.2585","0.004319","","0.003262273"
"0.25875","0.0043395","","0.00326553"
"0.259","0.00436","3.002","0.003268802"
"0.25925","0.0043395","","0.003272058"
"0.2595","0.004319","","0.003275298"
"0.25975","0.0042985","","0.003278523"
"0.26","0.004278","3.001","0.003281733"
"0.26025","0.004278","","0.003284943"
"0.2605","0.004278","","0.003288154"
"0.26075","0.004278","","0.003291365"
"0.261","0.004278","3.002","0.003294575"
"0.26125","0.0042575","","0.003297769"
"0.2615","0.004237","","0.003300948"
"0.26175","0.0042165","","0.003304112"
"0.262","0.004196","3.001","0.00330726"
"0.26225","0.004237","","0.00331044"
"0.2625","0.004278","","0.00331365"
"0.26275","0.004319","","0.003316892"
"0.263","0.00436","3.002","0.003320164"
"0.26325","0.0043395","","0.003323421"
"0.2635","0.004319","","0.003326662"
"0.26375","0.0042985","","0.003329888"
"0.264","0.004278","3.002","0.003333099"
"0.26425","0.004278","","0.003336308"
"0.2645","0.004278","","0.003339518"
"0.26475","0.004278","","0.003342727"
"0.265","0.004278","3.001","0.003345937"
"0.26525","0.004278","","0.003349148"
"0.2655","0.004278","","0.003352358"
"0.26575","0.004278","","0.003355569"
"0.266","0.004278","3.002","0.003358779"
"0.26625","0.004278","","0.00336199"
"0.2665","0.004278","","0.003365201"
"0.26675","0.004278","","0.003368411"
"0.267","0.004278","3.002","0.003371622"
"0.26725","0.0042575","","0.003374817"
"0.2675","0.004237","","0.003377997"
"0.26775","0.0042165","","0.003381162"
"0.268","0.004196","3.002","0.003384311"
"0.26825","0.0042165","","0.003387475"
"0.2685","0.004237","","0.003390655"
"0.26875","0.0042575","","0.00339385"
"0.269","0.004278","3.002","0.003397061"
"0.26925","0.004278","","0.003400272"
"0.2695","0.004278","","0.003403482"
"0.26975","0.004278","","0.003406693"
"0.27","0.004278","3.002","0.003409904"
"0.27025","0.004278","","0.003413114"
"0.2705","0.004278","","0.003416325"
"0.27075","0.004278","","0.003419535"
"0.271","0.004278","3.002","0.003422746"
"0.27125","0.004278","","0.003425957"
"0.2715","0.004278","","0.003429167"
"0.27175","0.004278","","0.003432378"
"0.272","0.004278","3.002","0.003435589"
"0.27225","0.0042575","","0.003438784"
"0.2725","0.004237","","0.003441964"
"0.27275","0.0042165","","0.003445128"
"0.273","0.004196","3.002","0.003448277"
"0.27325","0.0042165","","0.003451442"
"0.2735","0.004237","","0.003454622"
"0.27375","0.0042575","","0.003457817"
"0.274","0.004278","3.002","0.003461028"
"0.27425","0.0042985","","0.003464254"
"0.2745","0.004319","","0.003467495"
"0.27475","0.0043395","","0.003470752"
"0.275","0.00436","3.002","0.003474024"
"0.27525","0.004319","","0.003477265"
"0.2755","0.004278","","0.003480476"
"0.27575","0.004237","","0.003483656"
"0.276","0.004196","3.002","0.003486805"
"0.27625","0.0042165","","0.00348997"
"0.2765","0.004237","","0.003493149"
"0.27675","0.0042575","","0.003496345"
"0.277","0.004278","3.002","0.003499555"
"0.27725","0.004278","","0.003502766"
"0.2775","0.004278","","0.003505977"
"0.27775","0.004278","","0.003509187"
"0.278","0.004278","3.002","0.003512398"
"0.27825","0.004278","","0.003515608"
"0.2785","0.004278","","0.003518819"
"0.27875","0.004278","","0.00352203"
"0.279","0.004278","3.002","0.00352524"
"0.27925","0.0042985","","0.003528466"
"0.2795","0.004319","","0.003531708"
"0.27975","0.0043395","","0.003534965"
"0.28","0.00436","3.002","0.003538237"
"0.28025","0.0043395","","0.003541494"
"0.2805","0.004319","","0.003544735"
"0.28075","0.0042985","","0.003547961"
"0.281","0.004278","3.002","0.003551172"
"0.28125","0.004278","","0.003554382"
"0.2815","0.004278","","0.003557593"
"0.28175","0.004278","","0.003560804"
"0.282","0.004278","3.002","0.003564014"
"0.28225","0.004278","","0.003567224"
"0.2825","0.004278","","0.003570433"
"0.28275","0.004278","","0.003573643"
"0.283","0.004278","3.001","0.003576853"
"0.28325","0.004278","","0.003580063"
"0.2835","0.004278","","0.003583274"
"0.28375","0.004278","","0.003586484"
"0.284","0.004278","3.002","0.003589695"
"0.28425","0.004278","","0.003592905"
"0.2845","0.004278","","0.003596114"
"0.28475","0.004278","","0.003599324"
"0.285","0.004278","3.001","0.003602533"
"0.28525","0.0042575","","0.003605728"
"0.2855","0.004237","","0.003608906"
"0.28575","0.0042165","","0.00361207"
"0.286","0.004196","3.001","0.003615218"
"0.28625","0.0042165","","0.003618382"
"0.2865","0.004237","","0.003621562"
"0.28675","0.0042575","","0.003624757"
"0.287","0.004278","3.002","0.003627968"
"0.28725","0.004278","","0.003631179"
"0.2875","0.004278","","0.003634389"
